oblast,raion,hromada,level,started_at,finished_at,source,duration_min
Kyiv City,,,oblast,2023-11-10 08:29:39+00:00,2023-11-10 12:06:39+00:00,official,217.0
Kyiv City,,,oblast,2023-11-10 20:35:07+00:00,2023-11-10 21:45:56+00:00,official,70.81666666666666
Kyiv City,,,oblast,2023-11-11 06:02:40+00:00,2023-11-11 07:12:48+00:00,official,70.13333333333334
Kyiv City,,,oblast,2023-11-11 10:04:20+00:00,2023-11-11 13:31:44+00:00,official,207.4
Kyiv City,,,oblast,2023-11-13 10:45:22+00:00,2023-11-13 10:56:54+00:00,official,11.533333333333333
Kyiv City,,,oblast,2023-11-14 12:38:00+00:00,2023-11-14 15:21:23+00:00,official,163.38333333333333
Kyiv City,,,oblast,2023-11-14 22:07:49+00:00,2023-11-14 22:21:07+00:00,official,13.3
Kyiv City,,,oblast,2023-11-15 10:05:10+00:00,2023-11-15 12:17:00+00:00,official,131.83333333333334
Kyiv City,,,oblast,2023-11-16 06:09:30+00:00,2023-11-16 06:20:04+00:00,official,10.566666666666666
Kyiv City,,,oblast,2023-11-17 22:17:14+00:00,2023-11-17 23:21:16+00:00,official,64.03333333333333
Kyiv City,,,oblast,2023-11-18 02:10:47+00:00,2023-11-18 03:00:38+00:00,official,49.85
Kyiv City,,,oblast,2023-11-18 20:46:35+00:00,2023-11-18 21:30:47+00:00,official,44.2
Kyiv City,,,oblast,2023-11-18 21:35:35+00:00,2023-11-19 00:01:08+00:00,official,145.55
Kyiv City,,,oblast,2023-11-25 00:37:09+00:00,2023-11-25 06:45:26+00:00,official,368.28333333333336
Kyiv City,,,oblast,2023-11-25 12:39:06+00:00,2023-11-25 13:13:47+00:00,official,34.68333333333333
Kyiv City,,,oblast,2023-11-25 22:03:43+00:00,2023-11-26 01:20:27+00:00,official,196.73333333333332
Kyiv City,,,oblast,2023-11-27 10:22:17+00:00,2023-11-27 12:04:17+00:00,official,102.0
Kyiv City,,,oblast,2023-11-28 11:41:53+00:00,2023-11-28 12:27:27+00:00,official,45.56666666666667
Kyiv City,,,oblast,2023-11-28 19:37:27+00:00,2023-11-28 20:01:44+00:00,official,24.283333333333335
Kyiv City,,,oblast,2023-11-29 20:03:12+00:00,2023-11-29 20:10:13+00:00,official,7.016666666666667
Kyiv City,,,oblast,2023-12-01 05:04:21+00:00,2023-12-01 05:49:54+00:00,official,45.55
Kyiv City,,,oblast,2023-12-01 09:01:00+00:00,2023-12-01 10:26:47+00:00,official,85.78333333333333
Kyiv City,,,oblast,2023-12-02 10:07:58+00:00,2023-12-02 11:48:13+00:00,official,100.25
Kyiv City,,,oblast,2023-12-03 11:02:26+00:00,2023-12-03 12:37:27+00:00,official,95.01666666666667
Kyiv City,,,oblast,2023-12-03 12:47:06+00:00,2023-12-03 13:00:53+00:00,official,13.783333333333333
Kyiv City,,,oblast,2023-12-06 10:51:59+00:00,2023-12-06 12:40:30+00:00,official,108.51666666666667
Kyiv City,,,oblast,2023-12-07 10:41:17+00:00,2023-12-07 11:48:17+00:00,official,67.0
Kyiv City,,,oblast,2023-12-08 04:47:29+00:00,2023-12-08 06:31:06+00:00,official,103.61666666666666
Kyiv City,,,oblast,2023-12-10 08:16:29+00:00,2023-12-10 09:24:17+00:00,official,67.8
Kyiv City,,,oblast,2023-12-11 02:15:17+00:00,2023-12-11 03:01:32+00:00,official,46.25
Kyiv City,,,oblast,2023-12-13 01:00:13+00:00,2023-12-13 01:37:36+00:00,official,37.38333333333333
Kyiv City,,,oblast,2023-12-14 06:40:42+00:00,2023-12-14 07:06:59+00:00,official,26.283333333333335
Kyiv City,,,oblast,2023-12-14 09:06:21+00:00,2023-12-14 10:41:36+00:00,official,95.25
Kyiv City,,,oblast,2023-12-14 12:08:25+00:00,2023-12-14 12:58:09+00:00,official,49.733333333333334
Kyiv City,,,oblast,2023-12-14 13:35:38+00:00,2023-12-14 14:14:35+00:00,official,38.95
Kyiv City,,,oblast,2023-12-14 15:29:37+00:00,2023-12-14 16:35:53+00:00,official,66.26666666666667
Kyiv City,,,oblast,2023-12-15 21:30:53+00:00,2023-12-16 01:46:43+00:00,official,255.83333333333334
Kyiv City,,,oblast,2023-12-16 18:05:52+00:00,2023-12-16 18:23:01+00:00,official,17.15
Kyiv City,,,oblast,2023-12-19 20:56:41+00:00,2023-12-19 22:28:56+00:00,official,92.25
Kyiv City,,,oblast,2023-12-20 13:36:40+00:00,2023-12-20 14:00:17+00:00,official,23.616666666666667
Kyiv City,,,oblast,2023-12-20 18:23:59+00:00,2023-12-20 19:05:15+00:00,official,41.266666666666666
Kyiv City,,,oblast,2023-12-21 21:05:53+00:00,2023-12-21 23:04:58+00:00,official,119.08333333333333
Kyiv City,,,oblast,2023-12-22 11:48:00+00:00,2023-12-22 12:43:11+00:00,official,55.18333333333333
Kyiv City,,,oblast,2023-12-25 08:31:25+00:00,2023-12-25 10:36:58+00:00,official,125.55
Kyiv City,,,oblast,2023-12-26 03:18:29+00:00,2023-12-26 03:35:55+00:00,official,17.433333333333334
Kyiv City,,,oblast,2023-12-26 07:49:01+00:00,2023-12-26 08:09:52+00:00,official,20.85
Kyiv City,,,oblast,2023-12-26 09:16:36+00:00,2023-12-26 10:53:01+00:00,official,96.41666666666667
Kyiv City,,,oblast,2023-12-27 09:54:21+00:00,2023-12-27 10:10:27+00:00,official,16.1
Kyiv City,,,oblast,2023-12-28 07:20:57+00:00,2023-12-28 07:37:24+00:00,official,16.45
Kyiv City,,,oblast,2023-12-28 22:15:26+00:00,2023-12-28 23:35:22+00:00,official,79.93333333333334
Kyiv City,,,oblast,2023-12-29 02:51:16+00:00,2023-12-29 03:29:41+00:00,official,38.416666666666664
Kyiv City,,,oblast,2023-12-29 04:47:30+00:00,2023-12-29 07:29:45+00:00,official,162.25
Kyiv City,,,oblast,2023-12-29 12:45:38+00:00,2023-12-29 13:49:57+00:00,official,64.31666666666666
Kyiv City,,,oblast,2023-12-30 08:30:04+00:00,2023-12-30 09:57:02+00:00,official,86.96666666666667
Kyiv City,,,oblast,2023-12-31 08:42:02+00:00,2023-12-31 09:48:43+00:00,official,66.68333333333334
Kyiv City,,,oblast,2023-12-31 11:24:55+00:00,2023-12-31 12:13:06+00:00,official,48.18333333333333
Kyiv City,,,oblast,2023-12-31 17:29:34+00:00,2023-12-31 19:30:18+00:00,official,120.73333333333333
Kyiv City,,,oblast,2024-01-01 09:19:45+00:00,2024-01-01 11:54:01+00:00,official,154.26666666666668
Kyiv City,,,oblast,2024-01-01 12:55:15+00:00,2024-01-01 13:35:31+00:00,official,40.266666666666666
Kyiv City,,,oblast,2024-01-01 13:49:45+00:00,2024-01-01 15:23:04+00:00,official,93.31666666666666
Kyiv City,,,oblast,2024-01-02 00:24:00+00:00,2024-01-02 01:56:11+00:00,official,92.18333333333334
Kyiv City,,,oblast,2024-01-02 03:53:57+00:00,2024-01-02 07:47:28+00:00,official,233.51666666666668
Kyiv City,,,oblast,2024-01-02 16:34:11+00:00,2024-01-02 17:11:55+00:00,official,37.733333333333334
Kyiv City,,,oblast,2024-01-06 07:23:59+00:00,2024-01-06 09:31:49+00:00,official,127.83333333333333
Kyiv City,,,oblast,2024-01-07 07:53:12+00:00,2024-01-07 09:03:26+00:00,official,70.23333333333333
Kyiv City,,,oblast,2024-01-07 10:19:29+00:00,2024-01-07 10:46:57+00:00,official,27.466666666666665
Kyiv City,,,oblast,2024-01-08 04:10:58+00:00,2024-01-08 06:23:58+00:00,official,133.0
Kyiv City,,,oblast,2024-01-10 05:58:28+00:00,2024-01-10 06:49:43+00:00,official,51.25
Kyiv City,,,oblast,2024-01-11 11:30:18+00:00,2024-01-11 12:46:14+00:00,official,75.93333333333334
Kyiv City,,,oblast,2024-01-12 17:25:02+00:00,2024-01-12 18:02:03+00:00,official,37.016666666666666
Kyiv City,,,oblast,2024-01-12 21:24:33+00:00,2024-01-12 22:00:22+00:00,official,35.81666666666667
Kyiv City,,,oblast,2024-01-13 04:21:01+00:00,2024-01-13 06:11:06+00:00,official,110.08333333333333
Kyiv City,,,oblast,2024-01-13 09:51:51+00:00,2024-01-13 11:13:00+00:00,official,81.15
Kyiv City,,,oblast,2024-01-14 04:27:37+00:00,2024-01-14 04:52:01+00:00,official,24.4
Kyiv City,,,oblast,2024-01-14 10:29:56+00:00,2024-01-14 10:56:02+00:00,official,26.1
Kyiv City,,,oblast,2024-01-16 08:37:01+00:00,2024-01-16 10:00:57+00:00,official,83.93333333333334
Kyiv City,,,oblast,2024-01-17 08:28:44+00:00,2024-01-17 10:08:37+00:00,official,99.88333333333334
Kyiv City,,,oblast,2024-01-18 06:47:08+00:00,2024-01-18 07:12:11+00:00,official,25.05
Kyiv City,,,oblast,2024-01-18 09:43:01+00:00,2024-01-18 11:17:36+00:00,official,94.58333333333333
Kyiv City,,,oblast,2024-01-20 10:15:34+00:00,2024-01-20 10:46:24+00:00,official,30.833333333333332
Kyiv City,,,oblast,2024-01-22 10:08:25+00:00,2024-01-22 11:26:08+00:00,official,77.71666666666667
Kyiv City,,,oblast,2024-01-22 12:58:04+00:00,2024-01-22 13:32:49+00:00,official,34.75
Kyiv City,,,oblast,2024-01-23 03:43:37+00:00,2024-01-23 06:14:55+00:00,official,151.3
Kyiv City,,,oblast,2024-01-23 11:23:15+00:00,2024-01-23 12:01:43+00:00,official,38.46666666666667
Kyiv City,,,oblast,2024-01-23 12:47:38+00:00,2024-01-23 15:41:48+00:00,official,174.16666666666666
Kyiv City,,,oblast,2024-01-24 09:41:06+00:00,2024-01-24 11:57:17+00:00,official,136.18333333333334
Kyiv City,,,oblast,2024-01-26 11:26:50+00:00,2024-01-26 12:24:24+00:00,official,57.56666666666667
Kyiv City,,,oblast,2024-01-27 17:59:35+00:00,2024-01-27 18:33:49+00:00,official,34.233333333333334
Kyiv City,,,oblast,2024-01-28 17:58:51+00:00,2024-01-28 18:32:44+00:00,official,33.88333333333333
Kyiv City,,,oblast,2024-01-30 10:15:12+00:00,2024-01-30 10:41:15+00:00,official,26.05
Kyiv City,,,oblast,2024-01-31 10:06:49+00:00,2024-01-31 10:39:49+00:00,official,33.0
Kyiv City,,,oblast,2024-01-31 13:13:59+00:00,2024-01-31 14:39:39+00:00,official,85.66666666666667
Kyiv City,,,oblast,2024-02-03 09:39:27+00:00,2024-02-03 10:15:44+00:00,official,36.28333333333333
Kyiv City,,,oblast,2024-02-03 10:54:42+00:00,2024-02-03 11:14:52+00:00,official,20.166666666666668
Kyiv City,,,oblast,2024-02-07 03:55:02+00:00,2024-02-07 06:49:07+00:00,official,174.08333333333334
Kyiv City,,,oblast,2024-02-09 09:21:38+00:00,2024-02-09 10:59:05+00:00,official,97.45
Kyiv City,,,oblast,2024-02-10 23:54:24+00:00,2024-02-11 01:54:12+00:00,official,119.8
Kyiv City,,,oblast,2024-02-14 11:18:15+00:00,2024-02-14 11:52:54+00:00,official,34.65
Kyiv City,,,oblast,2024-02-15 02:47:44+00:00,2024-02-15 05:02:17+00:00,official,134.55
Kyiv City,,,oblast,2024-02-15 08:54:14+00:00,2024-02-15 10:04:42+00:00,official,70.46666666666667
Kyiv City,,,oblast,2024-02-16 12:58:40+00:00,2024-02-16 13:38:08+00:00,official,39.46666666666667
Kyiv City,,,oblast,2024-02-17 10:00:02+00:00,2024-02-17 10:30:24+00:00,official,30.366666666666667
Kyiv City,,,oblast,2024-02-19 10:03:12+00:00,2024-02-19 11:28:26+00:00,official,85.23333333333333
Kyiv City,,,oblast,2024-02-20 04:48:01+00:00,2024-02-20 05:06:52+00:00,official,18.85
Kyiv City,,,oblast,2024-02-21 10:11:32+00:00,2024-02-21 11:21:26+00:00,official,69.9
Kyiv City,,,oblast,2024-02-23 19:46:34+00:00,2024-02-23 21:30:58+00:00,official,104.4
Kyiv City,,,oblast,2024-02-26 10:40:00+00:00,2024-02-26 11:26:11+00:00,official,46.18333333333333
Kyiv City,,,oblast,2024-02-28 19:36:39+00:00,2024-02-28 19:57:05+00:00,official,20.433333333333334
Kyiv City,,,oblast,2024-03-03 17:32:13+00:00,2024-03-03 17:42:25+00:00,official,10.2
Kyiv City,,,oblast,2024-03-06 06:42:28+00:00,2024-03-06 07:06:16+00:00,official,23.8
Kyiv City,,,oblast,2024-03-07 15:54:14+00:00,2024-03-07 16:15:54+00:00,official,21.666666666666668
Kyiv City,,,oblast,2024-03-08 19:55:43+00:00,2024-03-08 20:16:24+00:00,official,20.683333333333334
Kyiv City,,,oblast,2024-03-09 23:25:46+00:00,2024-03-09 23:55:37+00:00,official,29.85
Kyiv City,,,oblast,2024-03-11 16:54:51+00:00,2024-03-11 17:12:00+00:00,official,17.15
Kyiv City,,,oblast,2024-03-11 22:28:57+00:00,2024-03-11 22:41:50+00:00,official,12.883333333333333
Kyiv City,,,oblast,2024-03-12 08:18:37+00:00,2024-03-12 09:31:55+00:00,official,73.3
Kyiv City,,,oblast,2024-03-12 09:55:05+00:00,2024-03-12 10:12:35+00:00,official,17.5
Kyiv City,,,oblast,2024-03-14 03:21:46+00:00,2024-03-14 03:44:09+00:00,official,22.383333333333333
Kyiv City,,,oblast,2024-03-14 06:29:11+00:00,2024-03-14 07:09:10+00:00,official,39.983333333333334
Kyiv City,,,oblast,2024-03-14 10:39:38+00:00,2024-03-14 11:27:06+00:00,official,47.46666666666667
Kyiv City,,,oblast,2024-03-14 23:59:00+00:00,2024-03-15 00:51:22+00:00,official,52.36666666666667
Kyiv City,,,oblast,2024-03-15 04:07:53+00:00,2024-03-15 04:16:28+00:00,official,8.583333333333334
Kyiv City,,,oblast,2024-03-15 11:42:16+00:00,2024-03-15 12:16:08+00:00,official,33.86666666666667
Kyiv City,,,oblast,2024-03-17 18:12:45+00:00,2024-03-17 18:46:05+00:00,official,33.333333333333336
Kyiv City,,,oblast,2024-03-18 13:59:20+00:00,2024-03-18 14:12:31+00:00,official,13.183333333333334
Kyiv City,,,oblast,2024-03-19 14:07:53+00:00,2024-03-19 14:53:08+00:00,official,45.25
Kyiv City,,,oblast,2024-03-20 10:21:02+00:00,2024-03-20 10:46:15+00:00,official,25.216666666666665
Kyiv City,,,oblast,2024-03-21 01:21:02+00:00,2024-03-21 04:10:19+00:00,official,169.28333333333333
Kyiv City,,,oblast,2024-03-21 11:01:04+00:00,2024-03-21 11:10:38+00:00,official,9.566666666666666
Kyiv City,,,oblast,2024-03-22 02:28:09+00:00,2024-03-22 04:59:27+00:00,official,151.3
Kyiv City,,,oblast,2024-03-24 01:41:05+00:00,2024-03-24 04:01:02+00:00,official,139.95
Kyiv City,,,oblast,2024-03-24 07:26:34+00:00,2024-03-24 07:58:18+00:00,official,31.733333333333334
Kyiv City,,,oblast,2024-03-25 08:29:13+00:00,2024-03-25 09:03:59+00:00,official,34.766666666666666
Kyiv City,,,oblast,2024-03-25 15:23:27+00:00,2024-03-25 16:12:50+00:00,official,49.38333333333333
Kyiv City,,,oblast,2024-03-26 18:17:36+00:00,2024-03-26 18:37:16+00:00,official,19.666666666666668
Kyiv City,,,oblast,2024-03-27 20:10:10+00:00,2024-03-27 20:47:54+00:00,official,37.733333333333334
Kyiv City,,,oblast,2024-03-28 10:08:30+00:00,2024-03-28 11:10:36+00:00,official,62.1
Kyiv City,,,oblast,2024-03-28 16:02:48+00:00,2024-03-28 16:34:29+00:00,official,31.683333333333334
Kyiv City,,,oblast,2024-03-29 00:04:41+00:00,2024-03-29 00:38:48+00:00,official,34.11666666666667
Kyiv City,,,oblast,2024-03-29 01:52:00+00:00,2024-03-29 04:07:57+00:00,official,135.95
Kyiv City,,,oblast,2024-03-30 09:19:41+00:00,2024-03-30 09:35:34+00:00,official,15.883333333333333
Kyiv City,,,oblast,2024-03-30 17:11:21+00:00,2024-03-30 17:32:08+00:00,official,20.783333333333335
Kyiv City,,,oblast,2024-03-30 21:20:01+00:00,2024-03-30 21:33:34+00:00,official,13.55
Kyiv City,,,oblast,2024-03-31 01:32:23+00:00,2024-03-31 01:36:51+00:00,official,4.466666666666667
Kyiv City,,,oblast,2024-03-31 01:38:12+00:00,2024-03-31 03:37:17+00:00,official,119.08333333333333
Kyiv City,,,oblast,2024-03-31 13:32:24+00:00,2024-03-31 13:56:20+00:00,official,23.933333333333334
Kyiv City,,,oblast,2024-03-31 14:50:26+00:00,2024-03-31 15:16:25+00:00,official,25.983333333333334
Kyiv City,,,oblast,2024-04-04 16:34:50+00:00,2024-04-04 17:03:54+00:00,official,29.066666666666666
Kyiv City,,,oblast,2024-04-05 13:32:19+00:00,2024-04-05 15:01:06+00:00,official,88.78333333333333
Kyiv City,,,oblast,2024-04-06 01:10:00+00:00,2024-04-06 03:16:59+00:00,official,126.98333333333333
Kyiv City,,,oblast,2024-04-08 10:22:25+00:00,2024-04-08 11:07:17+00:00,official,44.86666666666667
Kyiv City,,,oblast,2024-04-11 01:15:38+00:00,2024-04-11 03:49:07+00:00,official,153.48333333333332
Kyiv City,,,oblast,2024-04-12 16:34:33+00:00,2024-04-12 16:54:59+00:00,official,20.433333333333334
Kyiv City,,,oblast,2024-04-13 13:31:40+00:00,2024-04-13 13:57:08+00:00,official,25.466666666666665
Kyiv City,,,oblast,2024-04-16 13:33:07+00:00,2024-04-16 13:50:24+00:00,official,17.283333333333335
Kyiv City,,,oblast,2024-04-16 15:25:45+00:00,2024-04-16 15:56:31+00:00,official,30.766666666666666
Kyiv City,,,oblast,2024-04-17 05:48:57+00:00,2024-04-17 06:28:34+00:00,official,39.61666666666667
Kyiv City,,,oblast,2024-04-18 07:39:12+00:00,2024-04-18 08:09:28+00:00,official,30.266666666666666
Kyiv City,,,oblast,2024-04-19 01:40:10+00:00,2024-04-19 03:14:31+00:00,official,94.35
Kyiv City,,,oblast,2024-04-19 18:50:24+00:00,2024-04-19 19:32:32+00:00,official,42.13333333333333
Kyiv City,,,oblast,2024-04-19 19:34:26+00:00,2024-04-19 19:46:26+00:00,official,12.0
Kyiv City,,,oblast,2024-04-20 07:27:52+00:00,2024-04-20 08:09:36+00:00,official,41.733333333333334
Kyiv City,,,oblast,2024-04-20 10:17:24+00:00,2024-04-20 10:45:05+00:00,official,27.683333333333334
Kyiv City,,,oblast,2024-04-22 19:17:48+00:00,2024-04-22 19:46:59+00:00,official,29.183333333333334
Kyiv City,,,oblast,2024-04-23 00:33:51+00:00,2024-04-23 01:03:11+00:00,official,29.333333333333332
Kyiv City,,,oblast,2024-04-23 09:48:15+00:00,2024-04-23 10:14:55+00:00,official,26.666666666666668
Kyiv City,,,oblast,2024-04-25 07:28:02+00:00,2024-04-25 07:54:25+00:00,official,26.383333333333333
Kyiv City,,,oblast,2024-04-25 10:00:33+00:00,2024-04-25 10:22:36+00:00,official,22.05
Kyiv City,,,oblast,2024-04-25 10:52:13+00:00,2024-04-25 11:24:57+00:00,official,32.733333333333334
Kyiv City,,,oblast,2024-04-25 13:44:46+00:00,2024-04-25 14:16:27+00:00,official,31.683333333333334
Kyiv City,,,oblast,2024-04-26 19:56:02+00:00,2024-04-26 20:59:16+00:00,official,63.233333333333334
Kyiv City,,,oblast,2024-04-27 00:44:29+00:00,2024-04-27 03:01:30+00:00,official,137.01666666666668
Kyiv City,,,oblast,2024-05-03 12:07:01+00:00,2024-05-03 12:33:01+00:00,official,26.0
Kyiv City,,,oblast,2024-05-03 15:34:40+00:00,2024-05-03 16:07:27+00:00,official,32.78333333333333
Kyiv City,,,oblast,2024-05-03 17:35:03+00:00,2024-05-03 17:53:59+00:00,official,18.933333333333334
Kyiv City,,,oblast,2024-05-03 18:43:21+00:00,2024-05-03 19:34:55+00:00,official,51.56666666666667
Kyiv City,,,oblast,2024-05-04 12:31:13+00:00,2024-05-04 12:39:16+00:00,official,8.05
Kyiv City,,,oblast,2024-05-07 23:47:17+00:00,2024-05-08 03:03:07+00:00,official,195.83333333333334
Kyiv City,,,oblast,2024-05-08 03:25:45+00:00,2024-05-08 03:54:11+00:00,official,28.433333333333334
Kyiv City,,,oblast,2024-05-09 11:20:33+00:00,2024-05-09 12:13:57+00:00,official,53.4
Kyiv City,,,oblast,2024-05-10 10:04:37+00:00,2024-05-10 10:39:02+00:00,official,34.416666666666664
Kyiv City,,,oblast,2024-05-11 07:34:40+00:00,2024-05-11 08:33:30+00:00,official,58.833333333333336
Kyiv City,,,oblast,2024-05-12 06:46:03+00:00,2024-05-12 07:14:22+00:00,official,28.316666666666666
Kyiv City,,,oblast,2024-05-13 09:52:56+00:00,2024-05-13 10:24:20+00:00,official,31.4
Kyiv City,,,oblast,2024-05-13 11:47:51+00:00,2024-05-13 12:34:12+00:00,official,46.35
Kyiv City,,,oblast,2024-05-13 13:43:15+00:00,2024-05-13 14:09:14+00:00,official,25.983333333333334
Kyiv City,,,oblast,2024-05-16 05:16:55+00:00,2024-05-16 05:45:44+00:00,official,28.816666666666666
Kyiv City,,,oblast,2024-05-17 07:29:17+00:00,2024-05-17 07:42:10+00:00,official,12.883333333333333
Kyiv City,,,oblast,2024-05-19 08:14:37+00:00,2024-05-19 08:57:03+00:00,official,42.43333333333333
Kyiv City,,,oblast,2024-05-20 06:58:01+00:00,2024-05-20 07:31:17+00:00,official,33.266666666666666
Kyiv City,,,oblast,2024-05-20 15:13:27+00:00,2024-05-20 15:48:49+00:00,official,35.36666666666667
Kyiv City,,,oblast,2024-05-20 17:36:52+00:00,2024-05-20 18:19:36+00:00,official,42.733333333333334
Kyiv City,,,oblast,2024-05-22 06:31:11+00:00,2024-05-22 06:51:30+00:00,official,20.316666666666666
Kyiv City,,,oblast,2024-05-22 16:41:24+00:00,2024-05-22 17:25:18+00:00,official,43.9
Kyiv City,,,oblast,2024-05-22 21:25:08+00:00,2024-05-22 21:46:01+00:00,official,20.883333333333333
Kyiv City,,,oblast,2024-05-24 05:57:32+00:00,2024-05-24 06:13:25+00:00,official,15.883333333333333
Kyiv City,,,oblast,2024-05-24 10:25:42+00:00,2024-05-24 10:48:38+00:00,official,22.933333333333334
Kyiv City,,,oblast,2024-05-24 17:18:13+00:00,2024-05-24 17:45:12+00:00,official,26.983333333333334
Kyiv City,,,oblast,2024-05-24 19:29:03+00:00,2024-05-24 20:01:11+00:00,official,32.13333333333333
Kyiv City,,,oblast,2024-05-25 10:56:05+00:00,2024-05-25 11:12:54+00:00,official,16.816666666666666
Kyiv City,,,oblast,2024-05-25 16:13:06+00:00,2024-05-25 16:26:44+00:00,official,13.633333333333333
Kyiv City,,,oblast,2024-05-25 23:47:56+00:00,2024-05-26 02:21:49+00:00,official,153.88333333333333
Kyiv City,,,oblast,2024-05-26 06:15:33+00:00,2024-05-26 06:47:54+00:00,official,32.35
Kyiv City,,,oblast,2024-05-26 07:23:35+00:00,2024-05-26 07:47:53+00:00,official,24.3
Kyiv City,,,oblast,2024-05-28 17:16:29+00:00,2024-05-28 17:30:56+00:00,official,14.45
Kyiv City,,,oblast,2024-05-29 14:33:24+00:00,2024-05-29 15:01:12+00:00,official,27.8
Kyiv City,,,oblast,2024-05-30 00:29:14+00:00,2024-05-30 02:19:11+00:00,official,109.95
Kyiv City,,,oblast,2024-05-31 00:19:11+00:00,2024-05-31 00:36:14+00:00,official,17.05
Kyiv City,,,oblast,2024-05-31 01:50:05+00:00,2024-05-31 02:15:57+00:00,official,25.866666666666667
Kyiv City,,,oblast,2024-05-31 23:44:52+00:00,2024-06-01 02:25:24+00:00,official,160.53333333333333
Kyiv City,,,oblast,2024-06-01 05:39:51+00:00,2024-06-01 06:00:23+00:00,official,20.533333333333335
Kyiv City,,,oblast,2024-06-04 18:46:53+00:00,2024-06-04 19:15:35+00:00,official,28.7
Kyiv City,,,oblast,2024-06-05 04:13:36+00:00,2024-06-05 04:44:12+00:00,official,30.6
Kyiv City,,,oblast,2024-06-05 10:20:35+00:00,2024-06-05 10:37:46+00:00,official,17.183333333333334
Kyiv City,,,oblast,2024-06-05 12:35:33+00:00,2024-06-05 13:09:59+00:00,official,34.43333333333333
Kyiv City,,,oblast,2024-06-06 23:38:30+00:00,2024-06-07 01:56:20+00:00,official,137.83333333333334
Kyiv City,,,oblast,2024-06-10 15:44:07+00:00,2024-06-10 16:03:04+00:00,official,18.95
Kyiv City,,,oblast,2024-06-11 23:55:37+00:00,2024-06-12 01:45:27+00:00,official,109.83333333333333
Kyiv City,,,oblast,2024-06-12 03:14:05+00:00,2024-06-12 03:46:36+00:00,official,32.516666666666666
Kyiv City,,,oblast,2024-06-12 05:52:33+00:00,2024-06-12 06:28:09+00:00,official,35.6
Kyiv City,,,oblast,2024-06-14 00:00:38+00:00,2024-06-14 01:42:52+00:00,official,102.23333333333333
Kyiv City,,,oblast,2024-06-14 03:02:24+00:00,2024-06-14 03:46:31+00:00,official,44.11666666666667
Kyiv City,,,oblast,2024-06-14 07:14:08+00:00,2024-06-14 07:42:00+00:00,official,27.866666666666667
Kyiv City,,,oblast,2024-06-14 11:02:30+00:00,2024-06-14 11:46:00+00:00,official,43.5
Kyiv City,,,oblast,2024-06-14 11:49:18+00:00,2024-06-14 12:10:21+00:00,official,21.05
Kyiv City,,,oblast,2024-06-14 23:11:49+00:00,2024-06-15 00:18:23+00:00,official,66.56666666666666
Kyiv City,,,oblast,2024-06-15 06:22:02+00:00,2024-06-15 06:38:15+00:00,official,16.216666666666665
Kyiv City,,,oblast,2024-06-19 14:14:26+00:00,2024-06-19 14:50:06+00:00,official,35.666666666666664
Kyiv City,,,oblast,2024-06-19 22:52:01+00:00,2024-06-20 01:25:03+00:00,official,153.03333333333333
Kyiv City,,,oblast,2024-06-20 10:47:39+00:00,2024-06-20 11:19:45+00:00,official,32.1
Kyiv City,,,oblast,2024-06-21 10:57:25+00:00,2024-06-21 11:24:58+00:00,official,27.55
Kyiv City,,,oblast,2024-06-21 17:18:22+00:00,2024-06-21 17:36:01+00:00,official,17.65
Kyiv City,,,oblast,2024-06-21 20:38:38+00:00,2024-06-21 21:04:13+00:00,official,25.583333333333332
Kyiv City,,,oblast,2024-06-21 23:46:46+00:00,2024-06-22 02:04:38+00:00,official,137.86666666666667
Kyiv City,,,oblast,2024-06-23 01:52:44+00:00,2024-06-23 02:39:59+00:00,official,47.25
Kyiv City,,,oblast,2024-06-24 17:13:45+00:00,2024-06-24 17:52:46+00:00,official,39.016666666666666
Kyiv City,,,oblast,2024-06-24 18:45:07+00:00,2024-06-24 19:08:06+00:00,official,22.983333333333334
Kyiv City,,,oblast,2024-06-24 19:19:03+00:00,2024-06-24 19:34:38+00:00,official,15.583333333333334
Kyiv City,,,oblast,2024-06-25 14:22:22+00:00,2024-06-25 15:07:37+00:00,official,45.25
Kyiv City,,,oblast,2024-06-25 19:23:24+00:00,2024-06-25 19:53:51+00:00,official,30.45
Kyiv City,,,oblast,2024-06-26 23:35:10+00:00,2024-06-27 00:40:38+00:00,official,65.46666666666667
Kyiv City,,,oblast,2024-06-29 06:55:20+00:00,2024-06-29 07:30:33+00:00,official,35.21666666666667
Kyiv City,,,oblast,2024-06-29 16:26:21+00:00,2024-06-29 16:42:59+00:00,official,16.633333333333333
Kyiv City,,,oblast,2024-06-30 16:17:41+00:00,2024-06-30 16:52:42+00:00,official,35.016666666666666
Kyiv City,,,oblast,2024-06-30 18:17:44+00:00,2024-06-30 18:24:20+00:00,official,6.6
Kyiv City,,,oblast,2024-07-01 08:38:43+00:00,2024-07-01 08:56:44+00:00,official,18.016666666666666
Kyiv City,,,oblast,2024-07-01 10:50:44+00:00,2024-07-01 11:02:21+00:00,official,11.616666666666667
Kyiv City,,,oblast,2024-07-01 12:31:05+00:00,2024-07-01 13:19:01+00:00,official,47.93333333333333
Kyiv City,,,oblast,2024-07-01 13:28:07+00:00,2024-07-01 14:18:45+00:00,official,50.63333333333333
Kyiv City,,,oblast,2024-07-01 20:09:11+00:00,2024-07-01 20:30:08+00:00,official,20.95
